site_id,capture_date,survey_year,period_id,pit_tag_id,swab_id,bd_load
70550,2013-09-10,2013,8.9.2,118001029695,USGS1570,0
70550,2013-09-10,2013,8.9.2,118001029860,USGS1385,82.84
70550,2013-09-10,2013,8.9.2,118001030093,USGS1574,200.14
70550,2013-09-10,2013,8.9.2,118001030750,USGS1565,3960.36
70550,2013-09-10,2013,8.9.2,118001030965,USGS1714,2963.76
70550,2013-09-10,2013,8.9.2,118001030982,USGS1567,0
70550,2013-09-10,2013,8.9.2,118001031019,USGS1745,0
70550,2013-09-10,2013,8.9.2,118001057407,USGS1697,1046.86
70550,2013-09-10,2013,8.9.2,118001057432,NA,NA
70550,2013-09-10,2013,8.9.2,118001057441,USGS1728,2598.65
70550,2013-09-10,2013,8.9.2,118001057579,NA,NA
70550,2013-09-10,2013,8.9.2,118001057927,USGS1734,2445.19
70550,2013-09-10,2013,8.9.2,118001058025,NA,NA
70550,2013-09-10,2013,8.9.2,118001058599,NA,NA
70550,2013-09-10,2013,8.9.2,118001058634,USGS1568,0
70550,2013-09-10,2013,8.9.2,118001058971,USGS1569,1096.68
70550,2013-09-10,2013,8.9.2,118001058990,USGS1746,548.97
70550,2013-09-10,2013,8.9.2,118001059340,USGS1552,148.79
70550,2013-09-10,2013,8.9.2,118001059949,USGS1733,194.95
70550,2013-09-10,2013,8.9.2,118001060654,USGS1566,2167.97
70550,2013-09-10,2013,8.9.2,118001065568,NA,NA
70550,2013-09-10,2013,8.9.2,118001066183,USGS1723,7850.78
70550,2013-09-10,2013,8.9.2,121019050588,USGS1737,33.88
70550,2013-09-10,2013,8.9.2,121019078609,USGS1724,0
70550,2013-09-11,2013,8.9.3,118001027685,NA,NA
70550,2013-09-11,2013,8.9.3,118001027748,NA,NA
70550,2013-09-11,2013,8.9.3,118001027782,USGS1420,282.11
70550,2013-09-11,2013,8.9.3,118001027920,USGS1406,71.96
70550,2013-09-11,2013,8.9.3,118001028262,USGS1540,315.25
70550,2013-09-11,2013,8.9.3,118001029269,USGS1389,385.81
70550,2013-09-11,2013,8.9.3,118001029284,NA,NA
70550,2013-09-11,2013,8.9.3,118001029455,USGS1411,609.96
70550,2013-09-11,2013,8.9.3,118001029643,USGS1387,35220.14
70550,2013-09-11,2013,8.9.3,118001029860,NA,NA
70550,2013-09-11,2013,8.9.3,118001029951,USGS1396,2900.42
70550,2013-09-11,2013,8.9.3,118001030093,NA,NA
70550,2013-09-11,2013,8.9.3,118001030210,USGS1541,30112.51
70550,2013-09-11,2013,8.9.3,118001030217,USGS1516,0
70550,2013-09-11,2013,8.9.3,118001030574,USGS1388,0
70550,2013-09-11,2013,8.9.3,118001030965,NA,NA
70550,2013-09-11,2013,8.9.3,118001030982,NA,NA
70550,2013-09-11,2013,8.9.3,118001031019,NA,NA
70550,2013-09-11,2013,8.9.3,118001031211,USGS1554,4450.86
70550,2013-09-11,2013,8.9.3,118001031343,USGS1390,17872.22
70550,2013-09-11,2013,8.9.3,118001048657,USGS1386,15770.11
70550,2013-09-11,2013,8.9.3,118001057432,NA,NA
70550,2013-09-11,2013,8.9.3,118001057579,NA,NA
70550,2013-09-11,2013,8.9.3,118001057958,USGS1445,10.16
70550,2013-09-11,2013,8.9.3,118001058599,NA,NA
70550,2013-09-11,2013,8.9.3,118001058953,USGS1407,0
70550,2013-09-11,2013,8.9.3,118001059949,NA,NA
70550,2013-09-11,2013,8.9.3,118001060654,NA,NA
70550,2013-09-11,2013,8.9.3,118001065064,USGS1432,703.67
70550,2013-09-11,2013,8.9.3,118001065568,NA,NA
70550,2013-09-11,2013,8.9.3,900043000104478,NA,NA
70550,2014-06-24,2014,9.1.1,118001028229,RKS17008,0
70550,2014-06-24,2014,9.1.1,118001029455,RKS16996,12202.99
70550,2014-06-24,2014,9.1.1,118001029514,RKS17007,9803.66
70550,2014-06-24,2014,9.1.1,118001029860,RKS17001,3055.66
70550,2014-06-24,2014,9.1.1,118001030217,RKS16997,150023.52
70550,2014-06-24,2014,9.1.1,118001057441,RKS17009,167.54
70550,2014-06-24,2014,9.1.1,118001057927,RKS16998,4557.22
70550,2014-06-24,2014,9.1.1,118001058634,RKS17006,8937.98
70550,2014-06-24,2014,9.1.1,118001060333,RKS17010,1537.56
70550,2014-06-24,2014,9.1.1,121019078609,RKS16999,138.4
70550,2014-06-24,2014,9.1.1,121019093988,RKS17000,4771.14
70550,2014-06-24,2014,9.1.1,900043000104400,RKS17002,200.78
70550,2014-06-24,2014,9.1.1,900043000104450,RKS17011,44.92
70550,2014-06-24,2014,9.1.1,900043000104459,RKS17013,51.79
70550,2014-06-24,2014,9.1.1,900043000104478,RKS17014,0.83
70550,2014-07-14,2014,9.2.1,118001028223,RKS17630,5066.06
70550,2014-07-14,2014,9.2.1,118001028627,RKS17620,6904.66
70550,2014-07-14,2014,9.2.1,118001029486,RKS17633,338.15
70550,2014-07-14,2014,9.2.1,118001029643,RKS17647,141751.2
70550,2014-07-14,2014,9.2.1,118001029951,RKS17625,50915.52
70550,2014-07-14,2014,9.2.1,118001030210,RKS17653,6990.43
70550,2014-07-14,2014,9.2.1,118001030217,NA,NA
70550,2014-07-14,2014,9.2.1,118001030572,RKS17629,540.75
70550,2014-07-14,2014,9.2.1,118001031019,RKS17627,7651.3
70550,2014-07-14,2014,9.2.1,118001031348,RKS17648,42102.62
70550,2014-07-14,2014,9.2.1,118001057432,RKS17652,6718.8
70550,2014-07-14,2014,9.2.1,118001057815,RKS17619,0
70550,2014-07-14,2014,9.2.1,118001058489,RKS17624,4223.11
70550,2014-07-14,2014,9.2.1,118001058953,RKS17631,6604.7
70550,2014-07-14,2014,9.2.1,118001058971,RKS17632,49.9
70550,2014-07-14,2014,9.2.1,118001065568,RKS17621,0
70550,2014-07-14,2014,9.2.1,121013711006,RKS17649,5405.66
70550,2014-07-14,2014,9.2.1,121013713983,RKS17615,268.87
70550,2014-07-14,2014,9.2.1,121019062559,RKS17626,21373.25
70550,2014-07-14,2014,9.2.1,121019077514,RKS17650,0
70550,2014-07-14,2014,9.2.1,121019093988,RKS17623,0.12
70550,2014-07-14,2014,9.2.1,900043000104457,RKS17628,3595.44
70550,2014-07-14,2014,9.2.1,900043000104474,RKS17651,0
70550,2014-07-14,2014,9.2.1,900043000104489,RKS17618,0
70550,2014-07-15,2014,9.2.2,118001027748,RKS17667,4452.98
70550,2014-07-15,2014,9.2.2,118001027920,RKS17659,1427.1
70550,2014-07-15,2014,9.2.2,118001030210,NA,NA
70550,2014-07-15,2014,9.2.2,118001030982,RKS17658,4333.68
70550,2014-07-15,2014,9.2.2,118001057432,NA,NA
70550,2014-07-15,2014,9.2.2,118001057462,RKS17662,834451.2
70550,2014-07-15,2014,9.2.2,118001058242,RKS17654,666.24
70550,2014-07-15,2014,9.2.2,118001058634,RKS17665,2421.13
70550,2014-07-15,2014,9.2.2,118001058657,RKS17664,0
70550,2014-07-15,2014,9.2.2,118001060654,RKS17657,3432.53
70550,2014-07-15,2014,9.2.2,121019091883,RKS17661,2062.28
70550,2014-07-15,2014,9.2.2,900043000104421,RKS17656,14797.54
70550,2014-07-15,2014,9.2.2,900043000104423,RKS17671,3403.02
70550,2014-07-15,2014,9.2.2,900043000104429,RKS17672,246.71
70550,2014-07-15,2014,9.2.2,900043000104432,RKS17660,0
70550,2014-07-15,2014,9.2.2,900043000104447,RKS17669,1523.63
70550,2014-07-15,2014,9.2.2,900043000104450,RKS17666,7600.08
70550,2014-07-15,2014,9.2.2,900043000104474,NA,NA
70550,2014-07-15,2014,9.2.2,900043000104480,RKS17673,0
70550,2014-07-15,2014,9.2.2,900043000104481,RKS17663,0
70550,2014-07-15,2014,9.2.2,900043000104493,RKS17655,513.11
70550,2014-07-15,2014,9.2.2,900043000104496,RKS17670,1235.85
70550,2014-07-15,2014,9.2.2,900043000104498,RKS17668,19325.57
70550,2014-07-16,2014,9.2.3,118001027764,NA,NA
70550,2014-07-16,2014,9.2.3,118001027782,NA,NA
70550,2014-07-16,2014,9.2.3,118001027920,NA,NA
70550,2014-07-16,2014,9.2.3,118001028223,NA,NA
70550,2014-07-16,2014,9.2.3,118001028229,NA,NA
70550,2014-07-16,2014,9.2.3,118001028262,NA,NA
70550,2014-07-16,2014,9.2.3,118001028883,NA,NA
70550,2014-07-16,2014,9.2.3,118001029951,NA,NA
70550,2014-07-16,2014,9.2.3,118001030217,NA,NA
70550,2014-07-16,2014,9.2.3,118001031019,NA,NA
70550,2014-07-16,2014,9.2.3,118001031211,NA,NA
70550,2014-07-16,2014,9.2.3,118001057441,NA,NA
70550,2014-07-16,2014,9.2.3,118001057549,NA,NA
70550,2014-07-16,2014,9.2.3,118001058634,NA,NA
70550,2014-07-16,2014,9.2.3,118001058953,NA,NA
70550,2014-07-16,2014,9.2.3,118001058971,NA,NA
70550,2014-07-16,2014,9.2.3,118001060654,NA,NA
70550,2014-07-16,2014,9.2.3,121013713983,NA,NA
70550,2014-07-16,2014,9.2.3,121019094637,NA,NA
70550,2014-07-16,2014,9.2.3,900043000104420,NA,NA
70550,2014-07-16,2014,9.2.3,900043000104437,NA,NA
70550,2014-07-16,2014,9.2.3,900043000104440,NA,NA
70550,2014-07-16,2014,9.2.3,900043000104448,NA,NA
70550,2014-07-16,2014,9.2.3,900043000104453,NA,NA
70550,2014-07-16,2014,9.2.3,900043000104456,NA,NA
70550,2014-07-16,2014,9.2.3,900043000104466,NA,NA
70550,2014-07-16,2014,9.2.3,900043000104473,NA,NA
70550,2014-07-16,2014,9.2.3,900043000104474,NA,NA
70550,2014-07-16,2014,9.2.3,900043000104476,NA,NA
70550,2014-07-16,2014,9.2.3,900043000104478,NA,NA
70550,2014-07-16,2014,9.2.3,900043000104480,NA,NA
70550,2014-07-16,2014,9.2.3,900043000104484,NA,NA
70550,2014-07-16,2014,9.2.3,900043000104485,NA,NA
70550,2014-07-16,2014,9.2.3,900043000104489,NA,NA
70550,2014-07-16,2014,9.2.3,985121019093915,NA,NA
70550,2014-08-10,2014,9.3.1,118001027569,RKS17780,29.33
70550,2014-08-10,2014,9.3.1,118001027927,RKS17776,53212.8
70550,2014-08-10,2014,9.3.1,118001028032,RKS17774,82888.32
70550,2014-08-10,2014,9.3.1,118001028223,RKS17784,70056.48
70550,2014-08-10,2014,9.3.1,118001028627,RKS17756,8517.17
70550,2014-08-10,2014,9.3.1,118001028883,RKS17778,38746.22
70550,2014-08-10,2014,9.3.1,118001028936,RKS17773,165064.32
70550,2014-08-10,2014,9.3.1,118001029269,RKS17723,15892.51
70550,2014-08-10,2014,9.3.1,118001029375,RKS17758,10447.58
70550,2014-08-10,2014,9.3.1,118001029442,RKS17757,2793.94
70550,2014-08-10,2014,9.3.1,118001029643,RKS17769,51972
70550,2014-08-10,2014,9.3.1,118001029695,RKS17771,6763.58
70550,2014-08-10,2014,9.3.1,118001030210,RKS17733,6408.19
70550,2014-08-10,2014,9.3.1,118001031019,RKS17770,4350.03
70550,2014-08-10,2014,9.3.1,118001031211,RKS17768,2357.92
70550,2014-08-10,2014,9.3.1,118001031348,RKS17752,82603.68
70550,2014-08-10,2014,9.3.1,118001031467,RKS17764,0
70550,2014-08-10,2014,9.3.1,118001057905,RKS17781,18147.5
70550,2014-08-10,2014,9.3.1,118001058131,RKS17753,238820.16
70550,2014-08-10,2014,9.3.1,118001058842,RKS17722,24822.1
70550,2014-08-10,2014,9.3.1,118001060654,RKS17755,24212.3
70550,2014-08-10,2014,9.3.1,118001066183,RKS17777,29316.29
70550,2014-08-10,2014,9.3.1,121013713983,RKS17762,12631.73
70550,2014-08-10,2014,9.3.1,121019078609,RKS17751,676.66
70550,2014-08-10,2014,9.3.1,121019094637,RKS17779,17870.78
70550,2014-08-10,2014,9.3.1,900043000104400,RKS17782,0
70550,2014-08-10,2014,9.3.1,900043000104404,RKS17726,63537.12
70550,2014-08-10,2014,9.3.1,900043000104405,RKS17731,3929.52
70550,2014-08-10,2014,9.3.1,900043000104410,RKS17727,18608.69
70550,2014-08-10,2014,9.3.1,900043000104412,RKS17729,20.84
70550,2014-08-10,2014,9.3.1,900043000104418,RKS17759,99216.48
70550,2014-08-10,2014,9.3.1,900043000104423,RKS17730,39277.58
70550,2014-08-10,2014,9.3.1,900043000104428,RKS17775,4797.11
70550,2014-08-10,2014,9.3.1,900043000104432,RKS17766,260.25
70550,2014-08-10,2014,9.3.1,900043000104438,RKS17754,3287.23
70550,2014-08-10,2014,9.3.1,900043000104440,RKS17772,28829.38
70550,2014-08-10,2014,9.3.1,900043000104442,RKS17732,203.12
70550,2014-08-10,2014,9.3.1,900043000104450,RKS17783,218909.28
70550,2014-08-10,2014,9.3.1,900043000104451,RKS17728,27008.88
70550,2014-08-10,2014,9.3.1,900043000104453,RKS17767,2715379.2
70550,2014-08-10,2014,9.3.1,900043000104456,RKS17760,37488.24
70550,2014-08-10,2014,9.3.1,900043000104467,RKS17765,613.06
70550,2014-08-10,2014,9.3.1,900043000104469,RKS17750,1136.83
70550,2014-08-10,2014,9.3.1,900043000104470,RKS17725,2984.08
70550,2014-08-10,2014,9.3.1,900043000104478,RKS17749,46323.79
70550,2014-08-10,2014,9.3.1,900043000104480,RKS17724,54594.24
70550,2014-08-10,2014,9.3.1,900043000104485,RKS17785,2.82
70550,2014-08-10,2014,9.3.1,900043000104486,RKS17761,187886.88
70550,2014-08-10,2014,9.3.1,900043000104489,RKS17763,77925.12
70550,2014-08-10,2014,9.3.1,900043000104492,RKS17721,24815.52
70550,2014-08-11,2014,9.3.2,118001027764,RKS17807,587.31
70550,2014-08-11,2014,9.3.2,118001028032,NA,NA
70550,2014-08-11,2014,9.3.2,118001029284,RKS17810,36975.31
70550,2014-08-11,2014,9.3.2,118001029643,NA,NA
70550,2014-08-11,2014,9.3.2,118001030217,RKS17787,125284.32
70550,2014-08-11,2014,9.3.2,118001030982,RKS17802,85989.12
70550,2014-08-11,2014,9.3.2,118001031019,NA,NA
70550,2014-08-11,2014,9.3.2,118001057462,RKS17799,1244.21
70550,2014-08-11,2014,9.3.2,118001057958,RKS17809,464900.64
70550,2014-08-11,2014,9.3.2,118001058634,RKS17806,144.31
70550,2014-08-11,2014,9.3.2,118001058953,RKS17792,3529.02
70550,2014-08-11,2014,9.3.2,118001058971,RKS17788,30816.77
70550,2014-08-11,2014,9.3.2,118001059340,RKS17805,34438.85
70550,2014-08-11,2014,9.3.2,118001060518,RKS17808,1106.37
70550,2014-08-11,2014,9.3.2,118001060654,NA,NA
70550,2014-08-11,2014,9.3.2,118001065568,RKS17794,54061.44
70550,2014-08-11,2014,9.3.2,121013711006,RKS17791,157951.68
70550,2014-08-11,2014,9.3.2,121019078609,NA,NA
70550,2014-08-11,2014,9.3.2,900043000104401,RKS17798,17630.64
70550,2014-08-11,2014,9.3.2,900043000104404,NA,NA
70550,2014-08-11,2014,9.3.2,900043000104407,RKS17786,17417.86
70550,2014-08-11,2014,9.3.2,900043000104417,RKS17795,68613.6
70550,2014-08-11,2014,9.3.2,900043000104418,NA,NA
70550,2014-08-11,2014,9.3.2,900043000104423,NA,NA
70550,2014-08-11,2014,9.3.2,900043000104438,NA,NA
70550,2014-08-11,2014,9.3.2,900043000104440,NA,NA
70550,2014-08-11,2014,9.3.2,900043000104443,RKS17796,20962.61
70550,2014-08-11,2014,9.3.2,900043000104448,RKS17790,2748.32
70550,2014-08-11,2014,9.3.2,900043000104453,NA,NA
70550,2014-08-11,2014,9.3.2,900043000104456,NA,NA
70550,2014-08-11,2014,9.3.2,900043000104457,RKS17797,9819.26
70550,2014-08-11,2014,9.3.2,900043000104464,RKS17793,30869.23
70550,2014-08-11,2014,9.3.2,900043000104475,RKS17789,94860
70550,2014-08-11,2014,9.3.2,900043000104480,NA,NA
70550,2014-08-11,2014,9.3.2,900043000104485,NA,NA
70550,2014-08-11,2014,9.3.2,900043000104489,NA,NA
70550,2014-08-11,2014,9.3.2,900043000104492,NA,NA
70550,2014-08-11,2014,9.3.2,900043000104496,RKS17803,10039.49
70550,2014-08-11,2014,9.3.2,900043000104498,RKS17804,501.15
70550,2014-08-11,2014,9.3.2,900043000104499,RKS17801,5417.57
70550,2014-08-11,2014,9.3.2,985121019093915,RKS17800,30693.6
70550,2014-08-12,2014,9.3.3,118001029284,NA,NA
70550,2014-08-12,2014,9.3.3,118001029442,NA,NA
70550,2014-08-12,2014,9.3.3,118001029951,RKS17812,217.28
70550,2014-08-12,2014,9.3.3,118001030142,RKS17814,186.98
70550,2014-08-12,2014,9.3.3,118001031348,NA,NA
70550,2014-08-12,2014,9.3.3,118001057958,NA,NA
70550,2014-08-12,2014,9.3.3,121019077514,RKS17811,32296.94
70550,2014-08-12,2014,9.3.3,900043000104400,NA,NA
70550,2014-08-12,2014,9.3.3,900043000104480,NA,NA
70550,2014-08-12,2014,9.3.3,900043000104481,RKS17813,96.59
70550,2014-08-12,2014,9.3.3,900043000104486,NA,NA
70550,2014-09-07,2014,9.4.1,118001027782,RKS18092,5083.49
70550,2014-09-07,2014,9.4.1,118001029514,RKS18096,681.69
70550,2014-09-07,2014,9.4.1,118001029643,RKS18106,89312.64
70550,2014-09-07,2014,9.4.1,118001031019,RKS18080,91481.76
70550,2014-09-07,2014,9.4.1,118001031348,RKS18085,348262.08
70550,2014-09-07,2014,9.4.1,118001058025,RKS18078,376870.08
70550,2014-09-07,2014,9.4.1,118001059340,RKS18101,8976.29
70550,2014-09-07,2014,9.4.1,118001065568,RKS18099,72396.96
70550,2014-09-07,2014,9.4.1,900043000104400,RKS18077,16041.79
70550,2014-09-07,2014,9.4.1,900043000104419,RKS18076,9886.37
70550,2014-09-07,2014,9.4.1,900043000104423,RKS18098,38334.53
70550,2014-09-07,2014,9.4.1,900043000104425,RKS18097,5884.13
70550,2014-09-07,2014,9.4.1,900043000104431,RKS18089,47817.17
70550,2014-09-07,2014,9.4.1,900043000104433,RKS18095,54078.24
70550,2014-09-07,2014,9.4.1,900043000104435,RKS18090,15711.17
70550,2014-09-07,2014,9.4.1,900043000104436,RKS18104,2238
70550,2014-09-07,2014,9.4.1,900043000104440,RKS18074,1236.67
70550,2014-09-07,2014,9.4.1,900043000104447,RKS18103,14477.18
70550,2014-09-07,2014,9.4.1,900043000104448,RKS18086,18194.4
70550,2014-09-07,2014,9.4.1,900043000104449,RKS18087,5594.11
70550,2014-09-07,2014,9.4.1,900043000104450,RKS18105,17665.44
70550,2014-09-07,2014,9.4.1,900043000104454,RKS18094,4794.19
70550,2014-09-07,2014,9.4.1,900043000104456,RKS18082,34440.19
70550,2014-09-07,2014,9.4.1,900043000104465,RKS18081,1903.98
70550,2014-09-07,2014,9.4.1,900043000104469,RKS18088,127455.36
70550,2014-09-07,2014,9.4.1,900043000104470,RKS18100,17873.47
70550,2014-09-07,2014,9.4.1,900043000104471,RKS18107,666.84
70550,2014-09-07,2014,9.4.1,900043000104480,RKS18093,4040.79
70550,2014-09-07,2014,9.4.1,900043000104482,RKS18075,3926.36
70550,2014-09-07,2014,9.4.1,900043000104485,RKS18073,37196.98
70550,2014-09-07,2014,9.4.1,900043000104488,RKS18102,10779.07
70550,2014-09-07,2014,9.4.1,900043000104491,RKS18091,16529.09
70550,2014-09-07,2014,9.4.1,900043000104498,RKS18083,0
70550,2014-09-07,2014,9.4.1,900043000104499,RKS18079,8311.3
70550,2014-09-08,2014,9.4.2,118001027782,NA,NA
70550,2014-09-08,2014,9.4.2,118001028223,RKS18084,10878.05
70550,2014-09-08,2014,9.4.2,118001029455,RKS18114,797385.6
70550,2014-09-08,2014,9.4.2,118001031019,NA,NA
70550,2014-09-08,2014,9.4.2,118001031348,NA,NA
70550,2014-09-08,2014,9.4.2,118001057815,RKS18116,3779.16
70550,2014-09-08,2014,9.4.2,118001057927,RKS18110,240.08
70550,2014-09-08,2014,9.4.2,118001058634,RKS18122,1157.41
70550,2014-09-08,2014,9.4.2,121019077514,RKS18118,1196.91
70550,2014-09-08,2014,9.4.2,121019078609,RKS18108,693.84
70550,2014-09-08,2014,9.4.2,900043000104401,RKS18117,6266.02
70550,2014-09-08,2014,9.4.2,900043000104409,RKS18112,31455.22
70550,2014-09-08,2014,9.4.2,900043000104425,NA,NA
70550,2014-09-08,2014,9.4.2,900043000104431,NA,NA
70550,2014-09-08,2014,9.4.2,900043000104438,RKS18111,2.57
70550,2014-09-08,2014,9.4.2,900043000104447,NA,NA
70550,2014-09-08,2014,9.4.2,900043000104451,RKS18109,20849.33
70550,2014-09-08,2014,9.4.2,900043000104454,NA,NA
70550,2014-09-08,2014,9.4.2,900043000104474,RKS18121,1432.06
70550,2014-09-08,2014,9.4.2,900043000104485,NA,NA
70550,2014-09-08,2014,9.4.2,982000365440222,RKS18120,798.75
70550,2014-09-08,2014,9.4.2,982000365440234,RKS18113,285591.36
70550,2014-09-08,2014,9.4.2,982000365440238,RKS18119,9986.88
70550,2014-09-08,2014,9.4.2,982000365440252,RKS18115,625.56
70550,2014-09-09,2014,9.4.3,118001027782,NA,NA
70550,2014-09-09,2014,9.4.3,118001028223,NA,NA
70550,2014-09-09,2014,9.4.3,118001028229,RKS18129,8627.28
70550,2014-09-09,2014,9.4.3,118001028262,RKS18140,223569.6
70550,2014-09-09,2014,9.4.3,118001028627,RKS18142,642.35
70550,2014-09-09,2014,9.4.3,118001029269,RKS18144,2000.39
70550,2014-09-09,2014,9.4.3,118001029442,RKS18126,3096.86
70550,2014-09-09,2014,9.4.3,118001031467,RKS18139,6157.25
70550,2014-09-09,2014,9.4.3,118001057407,RKS18134,10918.32
70550,2014-09-09,2014,9.4.3,118001057815,NA,NA
70550,2014-09-09,2014,9.4.3,118001058634,NA,NA
70550,2014-09-09,2014,9.4.3,118001058841,RKS18130,11327.28
70550,2014-09-09,2014,9.4.3,118001058870,RKS18137,8542.56
70550,2014-09-09,2014,9.4.3,118001058971,RKS18124,14396.26
70550,2014-09-09,2014,9.4.3,118001060333,RKS18143,214837.44
70550,2014-09-09,2014,9.4.3,118001060654,RKS18125,5578.56
70550,2014-09-09,2014,9.4.3,900043000104404,RKS18160,203075.04
70550,2014-09-09,2014,9.4.3,900043000104405,RKS18157,8803.25
70550,2014-09-09,2014,9.4.3,900043000104412,RKS18131,88165.44
70550,2014-09-09,2014,9.4.3,900043000104417,RKS18127,1116.1
70550,2014-09-09,2014,9.4.3,900043000104425,NA,NA
70550,2014-09-09,2014,9.4.3,900043000104431,NA,NA
70550,2014-09-09,2014,9.4.3,900043000104432,RKS18159,8208.77
70550,2014-09-09,2014,9.4.3,900043000104435,NA,NA
70550,2014-09-09,2014,9.4.3,900043000104438,NA,NA
70550,2014-09-09,2014,9.4.3,900043000104447,NA,NA
70550,2014-09-09,2014,9.4.3,900043000104448,NA,NA
70550,2014-09-09,2014,9.4.3,900043000104454,NA,NA
70550,2014-09-09,2014,9.4.3,900043000104480,NA,NA
70550,2014-09-09,2014,9.4.3,900043000104481,RKS18156,NA
70550,2014-09-09,2014,9.4.3,982000365440164,RKS18158,93.89
70550,2014-09-09,2014,9.4.3,982000365440169,RKS18128,22.81
70550,2014-09-09,2014,9.4.3,982000365440182,RKS18161,6899.81
70550,2014-09-09,2014,9.4.3,982000365440203,RKS18135,2026.79
70550,2014-09-09,2014,9.4.3,982000365440224,RKS18138,69916.8
70550,2014-09-09,2014,9.4.3,982000365440231,RKS18133,1532.14
70550,2014-09-09,2014,9.4.3,982000365440239,RKS18141,538.21
70550,2014-09-09,2014,9.4.3,982000365440244,RKS18136,1416.58
70550,2014-09-09,2014,9.4.3,982000365440251,RKS18132,37562.59
70550,2014-09-09,2014,9.4.3,982000365440252,NA,NA
70550,2014-09-09,2014,9.4.3,982000365440256,NA,NA
70550,2014-09-09,2014,9.4.3,982000365440259,RKS18145,1432
70550,2015-07-10,2015,10.1.1,118001028883,RKS17975,10691.92
70550,2015-07-10,2015,10.1.1,118001029375,RKS17978,46561.34
70550,2015-07-10,2015,10.1.1,118001029695,RKS17969,535418.59
70550,2015-07-10,2015,10.1.1,118001031467,RKS17979,34130.04
70550,2015-07-10,2015,10.1.1,118001057462,RKS17976,283724.57
70550,2015-07-10,2015,10.1.1,118001057958,RKS17974,310.92
70550,2015-07-10,2015,10.1.1,118001059340,RKS17977,8507.52
70550,2015-07-10,2015,10.1.1,121013713983,RKS17972,18140.82
70550,2015-07-10,2015,10.1.1,900043000104435,RKS17973,103987.31
70550,2015-07-10,2015,10.1.1,900043000108046,RKS17970,5906.06
70550,2015-07-10,2015,10.1.1,900043000108056,RKS17963,3640.6
70550,2015-07-10,2015,10.1.1,900043000108084,RKS17971,16089.51
70550,2015-07-11,2015,10.1.2,118001028262,RKS18008,2551.87
70550,2015-07-11,2015,10.1.2,118001028501,RKS18010,41479.63
70550,2015-07-11,2015,10.1.2,118001028627,RKS18166,16290.88
70550,2015-07-11,2015,10.1.2,118001029269,RKS18057,31116.09
70550,2015-07-11,2015,10.1.2,118001029442,RKS18011,20490.65
70550,2015-07-11,2015,10.1.2,118001029514,RKS18069,9469.2
70550,2015-07-11,2015,10.1.2,118001029695,NA,NA
70550,2015-07-11,2015,10.1.2,118001029860,RKS17980,0
70550,2015-07-11,2015,10.1.2,118001031019,RKS17981,76037.06
70550,2015-07-11,2015,10.1.2,118001031211,RKS18056,0
70550,2015-07-11,2015,10.1.2,118001057462,NA,NA
70550,2015-07-11,2015,10.1.2,118001057927,RKS18046,80701.53
70550,2015-07-11,2015,10.1.2,118001057958,NA,NA
70550,2015-07-11,2015,10.1.2,118001058131,RKS18167,108733.37
70550,2015-07-11,2015,10.1.2,118001058842,RKS18045,118.57
70550,2015-07-11,2015,10.1.2,118001060654,RKS18071,69712.96
70550,2015-07-11,2015,10.1.2,121019077514,RKS18047,12590.54
70550,2015-07-11,2015,10.1.2,900043000104423,RKS18058,0
70550,2015-07-11,2015,10.1.2,900043000104435,NA,NA
70550,2015-07-11,2015,10.1.2,900043000104438,RKS17985,0
70550,2015-07-11,2015,10.1.2,900043000104447,RKS18149,55427.37
70550,2015-07-11,2015,10.1.2,900043000104451,RKS18009,22673.22
70550,2015-07-11,2015,10.1.2,900043000104454,RKS17987,61596.46
70550,2015-07-11,2015,10.1.2,900043000104465,RKS17986,25865.82
70550,2015-07-11,2015,10.1.2,900043000104469,RKS18054,4453.21
70550,2015-07-11,2015,10.1.2,900043000104470,RKS18150,93099.37
70550,2015-07-11,2015,10.1.2,900043000104471,RKS17984,12046.23
70550,2015-07-11,2015,10.1.2,900043000104478,RKS18055,2863.61
70550,2015-07-11,2015,10.1.2,900043000104480,RKS18070,253965.98
70550,2015-07-11,2015,10.1.2,900043000104492,RKS18148,225.57
70550,2015-07-11,2015,10.1.2,900043000108023,RKS18048,1609.74
70550,2015-07-11,2015,10.1.2,900043000108031,RKS18153,1877.55
70550,2015-07-11,2015,10.1.2,900043000108040,RKS18147,9809.05
70550,2015-07-11,2015,10.1.2,900043000108046,NA,NA
70550,2015-07-11,2015,10.1.2,900043000108059,RKS18151,27175.92
70550,2015-07-11,2015,10.1.2,900043000108068,RKS17983,873.53
70550,2015-07-11,2015,10.1.2,900043000108078,RKS18053,1022.96
70550,2015-07-11,2015,10.1.2,900043000108079,RKS18146,4247.15
70550,2015-07-11,2015,10.1.2,900043000108144,RKS18059,113092.76
70550,2015-07-11,2015,10.1.2,982000362395950,RKS18152,117.16
70550,2015-07-11,2015,10.1.2,982000365440234,RKS17982,137.96
70550,2015-07-12,2015,10.1.3,118001027569,RKS18785,0
70550,2015-07-12,2015,10.1.3,118001027920,RKS18800,6833.88
70550,2015-07-12,2015,10.1.3,118001027927,RKS18795,372.34
70550,2015-07-12,2015,10.1.3,118001028032,RKS18799,6877.18
70550,2015-07-12,2015,10.1.3,118001028223,RKS18178,414.06
70550,2015-07-12,2015,10.1.3,118001028883,RKS18787,1163.15
