site_id,capture_date,survey_year,period_id,pit_tag_id,swab_id,bd_load
70505,2015-08-18,2015,8.3.2,900043000108241,NA,NA
72092,2015-08-18,2015,8.3.2,900043000108242,RKS19451,715.11
70505,2015-08-18,2015,8.3.2,900043000108311,NA,NA
70505,2015-08-18,2015,8.3.2,900043000108359,NA,NA
70505,2015-08-18,2015,8.3.2,900043000108392,NA,NA
70505,2015-08-18,2015,8.3.2,982000362395913,NA,NA
70505,2015-08-19,2015,8.3.3,118001057539,NA,NA
70505,2015-08-19,2015,8.3.3,118001057628,NA,NA
70505,2015-08-19,2015,8.3.3,900043000104416,NA,NA
70505,2015-08-19,2015,8.3.3,900043000104472,NA,NA
70505,2015-08-19,2015,8.3.3,900043000104494,NA,NA
70505,2015-08-19,2015,8.3.3,900043000108014,NA,NA
70505,2015-08-19,2015,8.3.3,900043000108229,NA,NA
70505,2015-08-19,2015,8.3.3,900043000108241,NA,NA
72092,2015-08-19,2015,8.3.3,900043000108242,NA,NA
70505,2015-08-19,2015,8.3.3,900043000108271,NA,NA
70505,2015-08-19,2015,8.3.3,900043000108294,RKS19459,121897.69
70505,2015-08-19,2015,8.3.3,900043000108311,NA,NA
70505,2015-08-19,2015,8.3.3,900043000108326,RKS19458,19501.46
70505,2015-08-19,2015,8.3.3,900043000108359,NA,NA
70505,2015-08-19,2015,8.3.3,982000362395913,NA,NA
70505,2016-07-06,2016,9.2.1,900043000104403,RKS21228,517586.58
70505,2016-07-06,2016,9.2.1,900043000104472,RKS21229,7759.01
70505,2016-07-06,2016,9.2.1,900043000108187,RKS21234,81780.43
70505,2016-07-06,2016,9.2.1,900043000108359,RKS21230,331849.82
70505,2016-07-06,2016,9.2.1,900118001057931,RKS21232,878.12
70505,2016-07-07,2016,9.2.2,900043000104403,NA,NA
70505,2016-07-07,2016,9.2.2,900043000104472,NA,NA
70505,2016-07-07,2016,9.2.2,900043000108187,NA,NA
70505,2016-07-07,2016,9.2.2,900043000108359,NA,NA
70505,2016-07-07,2016,9.2.2,900118001057931,NA,NA
70505,2016-07-08,2016,9.2.3,900043000104403,NA,NA
70505,2016-07-08,2016,9.2.3,900043000108043,RKS21444,34128.64
70505,2016-07-08,2016,9.2.3,900043000108124,RKS21452,151457.27
70505,2016-07-08,2016,9.2.3,900043000108151,RKS21453,90677.08
70505,2016-07-08,2016,9.2.3,900043000108187,NA,NA
70505,2016-07-08,2016,9.2.3,900043000108359,NA,NA
70505,2016-07-08,2016,9.2.3,900118001057931,NA,NA
70505,2016-07-26,2016,9.3.1,900043000104472,RKS21712,622478.2
70505,2016-07-26,2016,9.3.1,900043000108124,RKS21714,522885.13
70505,2016-07-27,2016,9.3.2,900043000104472,NA,NA
70505,2016-07-27,2016,9.3.2,900043000108124,NA,NA
70505,2016-07-27,2016,9.3.2,900043000108151,RKS21719,2098395.17
70505,2016-07-27,2016,9.3.2,900043000108187,RKS21716,160339.38
70505,2016-07-27,2016,9.3.2,900043000108271,RKS21718,1295078.44
70505,2016-07-27,2016,9.3.2,900043000108359,RKS21715,25402.55
70505,2016-07-28,2016,9.3.3,900043000104403,RKS21494,133334.32
70505,2016-07-28,2016,9.3.3,900043000104472,NA,NA
70505,2016-07-28,2016,9.3.3,900043000108043,RKS21438,550.55
70505,2016-07-28,2016,9.3.3,900043000108124,NA,NA
70505,2016-07-28,2016,9.3.3,900043000108187,NA,NA
70505,2016-07-28,2016,9.3.3,900043000108359,NA,NA
70505,2016-07-28,2016,9.3.3,900118001057931,RKS21492,2548.25
70505,2017-07-25,2017,10.1.1,900067000116909,RKS23844,44407.34
70505,2017-07-25,2017,10.1.1,900118001057931,RKS23849,89.28
70505,2017-07-26,2017,10.1.2,900043000108187,RKS23850,10319.99
70505,2017-07-26,2017,10.1.2,900067000116909,NA,NA
70505,2017-07-26,2017,10.1.2,900118001057931,NA,NA
70505,2017-07-27,2017,10.1.3,900043000108187,NA,NA
70505,2017-07-27,2017,10.1.3,900118001057931,NA,NA
70505,2017-08-29,2017,10.2.1,900043000108187,RKS24875,7118.7
70505,2017-08-29,2017,10.2.1,900067000113939,RKS24892,165276.8
70505,2017-08-29,2017,10.2.1,900067000114081,RKS24874,40490.32
70505,2017-08-29,2017,10.2.1,900067000114102,RKS24888,5561.02
70505,2017-08-29,2017,10.2.1,900067000114105,RKS24863,14446.57
70505,2017-08-29,2017,10.2.1,900067000114112,RKS24868,2864.97
70505,2017-08-29,2017,10.2.1,900067000114115,RKS24869,5482.58
70505,2017-08-29,2017,10.2.1,900067000114119,RKS24889,1691.56
70505,2017-08-29,2017,10.2.1,900067000114123,RKS24870,969951.82
70505,2017-08-29,2017,10.2.1,900067000114128,RKS24857,22686.13
70505,2017-08-29,2017,10.2.1,900067000114152,RKS24867,80853.69
70505,2017-08-29,2017,10.2.1,900067000114153,RKS24871,67995.37
70505,2017-08-29,2017,10.2.1,900067000114164,RKS24865,8299.86
70505,2017-08-29,2017,10.2.1,900067000114168,RKS24860,54565.2
70505,2017-08-29,2017,10.2.1,900067000114179,RKS24859,99300.2
70505,2017-08-29,2017,10.2.1,900067000116860,RKS24866,1113.39
70505,2017-08-29,2017,10.2.1,900067000116900,RKS24891,121493.03
70505,2017-08-29,2017,10.2.1,900067000116909,RKS24861,15100.13
70505,2017-08-29,2017,10.2.1,900067000116911,RKS24873,850.15
70505,2017-08-29,2017,10.2.1,900118001057931,RKS24872,763.7
70505,2017-08-30,2017,10.2.2,900043000108187,NA,NA
70505,2017-08-30,2017,10.2.2,900067000114081,NA,NA
70505,2017-08-30,2017,10.2.2,900067000114102,NA,NA
70505,2017-08-30,2017,10.2.2,900067000114105,NA,NA
70505,2017-08-30,2017,10.2.2,900067000114112,NA,NA
70505,2017-08-30,2017,10.2.2,900067000114115,NA,NA
70505,2017-08-30,2017,10.2.2,900067000114119,NA,NA
70505,2017-08-30,2017,10.2.2,900067000114123,NA,NA
70505,2017-08-30,2017,10.2.2,900067000114128,NA,NA
70505,2017-08-30,2017,10.2.2,900067000114147,RKS24894,87110.36
70505,2017-08-30,2017,10.2.2,900067000114150,RKS24893,1182.69
70505,2017-08-30,2017,10.2.2,900067000114152,NA,NA
70505,2017-08-30,2017,10.2.2,900067000114153,NA,NA
70505,2017-08-30,2017,10.2.2,900067000114164,NA,NA
70505,2017-08-30,2017,10.2.2,900067000114168,NA,NA
70505,2017-08-30,2017,10.2.2,900067000114179,NA,NA
70505,2017-08-30,2017,10.2.2,900067000116860,NA,NA
70505,2017-08-30,2017,10.2.2,900067000116900,NA,NA
70505,2017-08-30,2017,10.2.2,900067000116909,NA,NA
70505,2017-08-30,2017,10.2.2,900067000116911,NA,NA
70505,2017-08-30,2017,10.2.2,900118001057931,NA,NA
70505,2017-08-31,2017,10.2.3,900043000108187,NA,NA
70505,2017-08-31,2017,10.2.3,900067000114081,NA,NA
70505,2017-08-31,2017,10.2.3,900067000114102,NA,NA
70505,2017-08-31,2017,10.2.3,900067000114112,NA,NA
70505,2017-08-31,2017,10.2.3,900067000114115,NA,NA
70505,2017-08-31,2017,10.2.3,900067000114119,NA,NA
70505,2017-08-31,2017,10.2.3,900067000114123,NA,NA
70505,2017-08-31,2017,10.2.3,900067000114128,NA,NA
70505,2017-08-31,2017,10.2.3,900067000114147,NA,NA
70505,2017-08-31,2017,10.2.3,900067000114150,NA,NA
70505,2017-08-31,2017,10.2.3,900067000114153,NA,NA
70505,2017-08-31,2017,10.2.3,900067000114164,NA,NA
70505,2017-08-31,2017,10.2.3,900067000114179,NA,NA
70505,2017-08-31,2017,10.2.3,900067000116860,NA,NA
70505,2017-08-31,2017,10.2.3,900067000116900,NA,NA
70505,2017-08-31,2017,10.2.3,900067000116909,NA,NA
70505,2017-08-31,2017,10.2.3,900067000116911,NA,NA
70505,2017-08-31,2017,10.2.3,900118001057931,NA,NA
