time,date,temp_c
1e3,2008-03-19,3.3333333333333335
1100,2008-03-19,5
1200,2008-03-19,5.555555555555555
1300,2008-03-19,5.555555555555555
1400,2008-03-19,5
1500,2008-03-19,3.888888888888889
1e3,2008-03-20,-1.6666666666666667
1100,2008-03-20,-1.1111111111111112
1200,2008-03-20,0
1300,2008-03-20,0
1400,2008-03-20,1.1111111111111112
1500,2008-03-20,1.1111111111111112
1e3,2008-03-21,1.6666666666666667
1100,2008-03-21,5.555555555555555
1200,2008-03-21,5.555555555555555
1300,2008-03-21,5
1400,2008-03-21,5.555555555555555
1500,2008-03-21,5.555555555555555
1e3,2008-03-22,-2.2222222222222223
1100,2008-03-22,-0.5555555555555556
1200,2008-03-22,0.5555555555555556
1300,2008-03-22,2.2222222222222223
1400,2008-03-22,3.3333333333333335
1500,2008-03-22,3.3333333333333335
1e3,2008-03-23,6.111111111111111
1100,2008-03-23,9.444444444444445
1200,2008-03-23,9.444444444444445
1300,2008-03-23,9.444444444444445
1400,2008-03-23,8.333333333333334
1500,2008-03-23,8.333333333333334
1e3,2008-03-24,5
1100,2008-03-24,5.555555555555555
1200,2008-03-24,5.555555555555555
1300,2008-03-24,6.666666666666667
1400,2008-03-24,6.666666666666667
1500,2008-03-24,6.111111111111111
1e3,2008-03-25,1.6666666666666667
1100,2008-03-25,2.7777777777777777
1200,2008-03-25,3.3333333333333335
1300,2008-03-25,2.7777777777777777
1400,2008-03-25,1.6666666666666667
1500,2008-03-25,0.5555555555555556
1e3,2008-03-26,-0.5555555555555556
1100,2008-03-26,0.5555555555555556
1200,2008-03-26,1.1111111111111112
1300,2008-03-26,1.6666666666666667
1400,2008-03-26,1.6666666666666667
1500,2008-03-26,1.6666666666666667
1e3,2008-03-27,1.6666666666666667
1100,2008-03-27,3.3333333333333335
1200,2008-03-27,3.888888888888889
1300,2008-03-27,5
1400,2008-03-27,4.444444444444445
1500,2008-03-27,5.555555555555555
1e3,2008-03-28,-1.1111111111111112
1100,2008-03-28,0
1200,2008-03-28,0
1300,2008-03-28,1.6666666666666667
1400,2008-03-28,-0.5555555555555556
1500,2008-03-28,-0.5555555555555556
1e3,2008-03-29,0.5555555555555556
1100,2008-03-29,2.2222222222222223
1200,2008-03-29,2.7777777777777777
1300,2008-03-29,2.2222222222222223
1400,2008-03-29,1.6666666666666667
1500,2008-03-29,1.1111111111111112
1e3,2008-03-30,-5.555555555555555
1100,2008-03-30,-4.444444444444445
1200,2008-03-30,-2.2222222222222223
1300,2008-03-30,-2.7777777777777777
1400,2008-03-30,-0.5555555555555556
1500,2008-03-30,-2.2222222222222223
1e3,2008-03-31,-2.7777777777777777
1100,2008-03-31,-0.5555555555555556
1200,2008-03-31,2.2222222222222223
1300,2008-03-31,3.3333333333333335
1400,2008-03-31,1.6666666666666667
1500,2008-03-31,3.888888888888889
1e3,2008-04-01,0.5555555555555556
1100,2008-04-01,0.5555555555555556
1200,2008-04-01,3.888888888888889
1300,2008-04-01,4.444444444444445
1400,2008-04-01,2.2222222222222223
1500,2008-04-01,2.7777777777777777
1e3,2008-04-02,-0.5555555555555556
1100,2008-04-02,1.6666666666666667
1200,2008-04-02,1.1111111111111112
1300,2008-04-02,3.888888888888889
1400,2008-04-02,1.6666666666666667
1500,2008-04-02,0
1e3,2008-04-03,1.1111111111111112
1100,2008-04-03,2.7777777777777777
1200,2008-04-03,3.888888888888889
1300,2008-04-03,4.444444444444445
1400,2008-04-03,6.111111111111111
1500,2008-04-03,5.555555555555555
1e3,2008-04-04,2.2222222222222223
1100,2008-04-04,3.3333333333333335
1200,2008-04-04,3.3333333333333335
1300,2008-04-04,2.2222222222222223
1400,2008-04-04,1.6666666666666667
1500,2008-04-04,1.6666666666666667
1e3,2008-04-05,1.1111111111111112
1100,2008-04-05,1.1111111111111112
1200,2008-04-05,1.6666666666666667
1300,2008-04-05,3.3333333333333335
1400,2008-04-05,3.888888888888889
1500,2008-04-05,3.888888888888889
1e3,2008-04-06,-0.5555555555555556
1100,2008-04-06,1.1111111111111112
1200,2008-04-06,2.2222222222222223
1300,2008-04-06,1.6666666666666667
1400,2008-04-06,1.6666666666666667
1500,2008-04-06,0.5555555555555556
1e3,2008-04-07,-1.6666666666666667
1100,2008-04-07,-1.1111111111111112
1200,2008-04-07,0.5555555555555556
1300,2008-04-07,1.6666666666666667
1400,2008-04-07,2.7777777777777777
1500,2008-04-07,2.7777777777777777
1e3,2008-04-08,-3.888888888888889
1100,2008-04-08,-3.3333333333333335
1200,2008-04-08,-2.2222222222222223
1300,2008-04-08,-3.888888888888889
1400,2008-04-08,-3.888888888888889
1500,2008-04-08,-4.444444444444445
1e3,2008-04-09,-3.888888888888889
1100,2008-04-09,-1.1111111111111112
1200,2008-04-09,0.5555555555555556
1300,2008-04-09,2.2222222222222223
1400,2008-04-09,1.1111111111111112
1500,2008-04-09,2.7777777777777777
1e3,2008-04-10,6.666666666666667
1100,2008-04-10,7.222222222222222
1200,2008-04-10,6.111111111111111
1300,2008-04-10,7.777777777777778
1400,2008-04-10,8.333333333333334
1500,2008-04-10,9.444444444444445
1e3,2008-04-11,1.1111111111111112
1100,2008-04-11,5
1200,2008-04-11,6.666666666666667
1300,2008-04-11,6.111111111111111
1400,2008-04-11,7.777777777777778
1500,2008-04-11,9.444444444444445
1e3,2008-04-12,10
1100,2008-04-12,8.88888888888889
1200,2008-04-12,8.88888888888889
1300,2008-04-12,11.11111111111111
1400,2008-04-12,14.444444444444445
1500,2008-04-12,12.777777777777779
1e3,2008-04-13,10
1100,2008-04-13,10
1200,2008-04-13,11.11111111111111
1300,2008-04-13,14.444444444444445
1400,2008-04-13,12.222222222222221
1500,2008-04-13,12.777777777777779
1e3,2008-04-14,6.111111111111111
1100,2008-04-14,6.666666666666667
1200,2008-04-14,7.777777777777778
1300,2008-04-14,6.666666666666667
1400,2008-04-14,7.222222222222222
1500,2008-04-14,6.111111111111111
1e3,2008-04-15,-3.3333333333333335
1100,2008-04-15,-1.1111111111111112
1200,2008-04-15,-0.5555555555555556
1300,2008-04-15,0.5555555555555556
1400,2008-04-15,1.6666666666666667
1500,2008-04-15,1.1111111111111112
1e3,2008-04-16,-0.5555555555555556
1100,2008-04-16,0.5555555555555556
1200,2008-04-16,2.7777777777777777
1300,2008-04-16,2.2222222222222223
1400,2008-04-16,3.3333333333333335
1500,2008-04-16,4.444444444444445
1e3,2008-04-17,11.666666666666666
1100,2008-04-17,12.222222222222221
1200,2008-04-17,11.11111111111111
1300,2008-04-17,10
1400,2008-04-17,8.88888888888889
1500,2008-04-17,8.88888888888889
1e3,2008-04-18,6.666666666666667
1100,2008-04-18,7.222222222222222
1200,2008-04-18,7.777777777777778
1300,2008-04-18,8.333333333333334
1400,2008-04-18,7.777777777777778
1500,2008-04-18,8.333333333333334
1e3,2008-04-19,-0.5555555555555556
1100,2008-04-19,0.5555555555555556
1200,2008-04-19,0.5555555555555556
1300,2008-04-19,1.6666666666666667
1400,2008-04-19,1.1111111111111112
1500,2008-04-19,1.1111111111111112
1e3,2008-04-20,-3.888888888888889
1100,2008-04-20,-3.3333333333333335
1200,2008-04-20,-2.2222222222222223
1300,2008-04-20,-2.7777777777777777
1400,2008-04-20,-2.2222222222222223
1500,2008-04-20,-1.1111111111111112
1e3,2008-04-21,-2.7777777777777777
1100,2008-04-21,-1.1111111111111112
1200,2008-04-21,-0.5555555555555556
1300,2008-04-21,0.5555555555555556
1400,2008-04-21,1.6666666666666667
1500,2008-04-21,1.6666666666666667
1e3,2008-04-22,2.7777777777777777
1100,2008-04-22,2.7777777777777777
1200,2008-04-22,2.7777777777777777
1300,2008-04-22,3.888888888888889
1400,2008-04-22,3.3333333333333335
1500,2008-04-22,1.6666666666666667
1e3,2008-04-23,-2.2222222222222223
1100,2008-04-23,-1.6666666666666667
1200,2008-04-23,-0.5555555555555556
1300,2008-04-23,-0.5555555555555556
1400,2008-04-23,0
1500,2008-04-23,0
1e3,2008-04-24,2.2222222222222223
1100,2008-04-24,3.3333333333333335
1200,2008-04-24,5.555555555555555
1300,2008-04-24,4.444444444444445
1400,2008-04-24,6.111111111111111
1500,2008-04-24,5.555555555555555
1e3,2008-04-25,6.111111111111111
1100,2008-04-25,7.777777777777778
1200,2008-04-25,8.333333333333334
1300,2008-04-25,10
1400,2008-04-25,9.444444444444445
1500,2008-04-25,10.555555555555555
1e3,2008-04-26,4.444444444444445
1100,2008-04-26,6.111111111111111
1200,2008-04-26,7.222222222222222
1300,2008-04-26,8.88888888888889
1400,2008-04-26,10
1500,2008-04-26,9.444444444444445
1e3,2008-04-27,11.666666666666666
1100,2008-04-27,11.666666666666666
1200,2008-04-27,12.222222222222221
1300,2008-04-27,12.222222222222221
1400,2008-04-27,11.666666666666666
1500,2008-04-27,11.666666666666666
1e3,2008-04-28,10.555555555555555
1100,2008-04-28,10.555555555555555
1200,2008-04-28,11.11111111111111
1300,2008-04-28,11.666666666666666
1400,2008-04-28,11.666666666666666
1500,2008-04-28,10
1e3,2008-04-29,5
1100,2008-04-29,6.111111111111111
1200,2008-04-29,5.555555555555555
1300,2008-04-29,5.555555555555555
1400,2008-04-29,5
1500,2008-04-29,5
1e3,2008-04-30,-0.5555555555555556
1100,2008-04-30,0
1200,2008-04-30,0.5555555555555556
1300,2008-04-30,0.5555555555555556
1400,2008-04-30,1.1111111111111112
1500,2008-04-30,2.2222222222222223
1e3,2008-05-01,-1.6666666666666667
1100,2008-05-01,-0.5555555555555556
1200,2008-05-01,0.5555555555555556
1300,2008-05-01,1.6666666666666667
1400,2008-05-01,3.888888888888889
1500,2008-05-01,5.555555555555555
1e3,2008-05-02,3.3333333333333335
1100,2008-05-02,7.777777777777778
1200,2008-05-02,8.88888888888889
1300,2008-05-02,8.333333333333334
1400,2008-05-02,7.777777777777778
1500,2008-05-02,6.666666666666667
1e3,2008-05-03,5
1100,2008-05-03,7.222222222222222
1200,2008-05-03,6.666666666666667
1300,2008-05-03,7.222222222222222
1400,2008-05-03,7.222222222222222
1500,2008-05-03,6.111111111111111
1e3,2008-05-04,5
1100,2008-05-04,0.5555555555555556
1200,2008-05-04,5.555555555555555
1300,2008-05-04,3.3333333333333335
1400,2008-05-04,4.444444444444445
1500,2008-05-04,2.2222222222222223
1e3,2008-05-05,2.7777777777777777
1100,2008-05-05,3.888888888888889
1200,2008-05-05,4.444444444444445
1300,2008-05-05,5.555555555555555
1400,2008-05-05,6.111111111111111
1500,2008-05-05,6.666666666666667
1e3,2008-05-06,8.333333333333334
1100,2008-05-06,10.555555555555555
1200,2008-05-06,11.666666666666666
1300,2008-05-06,11.11111111111111
1400,2008-05-06,11.11111111111111
1500,2008-05-06,10
1e3,2008-05-07,3.3333333333333335
1100,2008-05-07,4.444444444444445
1200,2008-05-07,5
1300,2008-05-07,6.111111111111111
1400,2008-05-07,6.666666666666667
1500,2008-05-07,6.666666666666667
1e3,2008-05-08,7.222222222222222
1100,2008-05-08,7.777777777777778
1200,2008-05-08,7.777777777777778
1300,2008-05-08,7.222222222222222
1400,2008-05-08,7.222222222222222
1500,2008-05-08,7.222222222222222
1e3,2008-05-09,4.444444444444445
1100,2008-05-09,5.555555555555555
1200,2008-05-09,6.111111111111111
1300,2008-05-09,6.111111111111111
1400,2008-05-09,6.111111111111111
1500,2008-05-09,7.222222222222222
1e3,2008-05-10,5
1100,2008-05-10,6.666666666666667
1200,2008-05-10,8.88888888888889
1300,2008-05-10,11.11111111111111
1400,2008-05-10,11.666666666666666
1500,2008-05-10,11.666666666666666
1e3,2008-05-11,6.111111111111111
1100,2008-05-11,8.88888888888889
1200,2008-05-11,9.444444444444445
1300,2008-05-11,8.88888888888889
1400,2008-05-11,9.444444444444445
1500,2008-05-11,8.333333333333334
1e3,2008-05-12,2.7777777777777777
1100,2008-05-12,3.888888888888889
1200,2008-05-12,5
1300,2008-05-12,5
1400,2008-05-12,4.444444444444445
1500,2008-05-12,3.888888888888889
1e3,2008-05-13,1.6666666666666667
1100,2008-05-13,2.7777777777777777
1200,2008-05-13,3.888888888888889
1300,2008-05-13,5.555555555555555
1400,2008-05-13,7.222222222222222
1500,2008-05-13,8.333333333333334
1e3,2008-05-14,7.222222222222222
1100,2008-05-14,8.88888888888889
1200,2008-05-14,10
1300,2008-05-14,10
1400,2008-05-14,11.11111111111111
1500,2008-05-14,11.11111111111111
1e3,2008-05-15,7.222222222222222
1100,2008-05-15,8.333333333333334
1200,2008-05-15,10
1300,2008-05-15,11.11111111111111
1400,2008-05-15,12.222222222222221
1500,2008-05-15,12.777777777777779
1e3,2008-05-16,11.666666666666666
1100,2008-05-16,13.88888888888889
1200,2008-05-16,13.88888888888889
1300,2008-05-16,15.555555555555555
1400,2008-05-16,16.666666666666668
1500,2008-05-16,17.77777777777778
1e3,2008-05-17,15
1100,2008-05-17,16.11111111111111
1200,2008-05-17,16.666666666666668
1300,2008-05-17,17.22222222222222
1400,2008-05-17,17.22222222222222
1500,2008-05-17,18.333333333333332
1e3,2008-05-18,19.444444444444443
1100,2008-05-18,19.444444444444443
1200,2008-05-18,18.333333333333332
1300,2008-05-18,18.333333333333332
1400,2008-05-18,18.333333333333332
1500,2008-05-18,18.88888888888889
1e3,2008-05-19,16.666666666666668
1100,2008-05-19,17.77777777777778
1200,2008-05-19,18.333333333333332
1300,2008-05-19,18.88888888888889
1400,2008-05-19,18.88888888888889
1500,2008-05-19,18.88888888888889
1e3,2008-05-20,12.222222222222221
1100,2008-05-20,12.222222222222221
1200,2008-05-20,12.222222222222221
1300,2008-05-20,12.222222222222221
1400,2008-05-20,11.666666666666666
1500,2008-05-20,11.666666666666666
1e3,2008-05-21,2.2222222222222223
1100,2008-05-21,4.444444444444445
1200,2008-05-21,5
1300,2008-05-21,6.111111111111111
1400,2008-05-21,5.555555555555555
1500,2008-05-21,5.555555555555555
1e3,2008-05-22,-6.111111111111111
1100,2008-05-22,-5.555555555555555
1200,2008-05-22,-5
1300,2008-05-22,-4.444444444444445
1400,2008-05-22,-3.888888888888889
1500,2008-05-22,-3.3333333333333335
1e3,2008-05-23,-2.7777777777777777
1100,2008-05-23,0.5555555555555556
1200,2008-05-23,-1.6666666666666667
1300,2008-05-23,-3.3333333333333335
1400,2008-05-23,-1.6666666666666667
1500,2008-05-23,-1.1111111111111112
1e3,2008-05-24,-1.1111111111111112
1100,2008-05-24,-1.6666666666666667
1200,2008-05-24,-0.5555555555555556
1300,2008-05-24,-1.1111111111111112
1400,2008-05-24,-1.6666666666666667
1500,2008-05-24,-1.1111111111111112
1e3,2008-05-25,0
1100,2008-05-25,1.1111111111111112
1200,2008-05-25,1.6666666666666667
1300,2008-05-25,0.5555555555555556
1400,2008-05-25,3.3333333333333335
1500,2008-05-25,0.5555555555555556
1e3,2008-05-26,3.888888888888889
1100,2008-05-26,1.1111111111111112
1200,2008-05-26,1.6666666666666667
1300,2008-05-26,2.7777777777777777
1400,2008-05-26,3.888888888888889
1500,2008-05-26,3.3333333333333335
1e3,2008-05-27,3.888888888888889
1100,2008-05-27,4.444444444444445
1200,2008-05-27,0.5555555555555556
1300,2008-05-27,3.3333333333333335
1400,2008-05-27,3.3333333333333335
1500,2008-05-27,3.888888888888889
1e3,2008-05-28,1.1111111111111112
1100,2008-05-28,2.2222222222222223
1200,2008-05-28,2.2222222222222223
1300,2008-05-28,2.7777777777777777
1400,2008-05-28,-0.5555555555555556
1500,2008-05-28,0
1e3,2008-05-29,4.444444444444445
1100,2008-05-29,4.444444444444445
1200,2008-05-29,5.555555555555555
1300,2008-05-29,5.555555555555555
1400,2008-05-29,4.444444444444445
1500,2008-05-29,4.444444444444445
1e3,2008-05-30,4.444444444444445
1100,2008-05-30,5.555555555555555
1200,2008-05-30,7.222222222222222
1300,2008-05-30,7.777777777777778
1400,2008-05-30,8.333333333333334
1500,2008-05-30,9.444444444444445
1e3,2008-05-31,7.222222222222222
1100,2008-05-31,8.88888888888889
1200,2008-05-31,9.444444444444445
1300,2008-05-31,10
1400,2008-05-31,10
1500,2008-05-31,11.11111111111111
1e3,2008-06-01,6.666666666666667
1100,2008-06-01,8.333333333333334
1200,2008-06-01,8.88888888888889
1300,2008-06-01,9.444444444444445
1400,2008-06-01,10
1500,2008-06-01,9.444444444444445
1e3,2008-06-02,9.444444444444445
1100,2008-06-02,10
1200,2008-06-02,10.555555555555555
1300,2008-06-02,10.555555555555555
1400,2008-06-02,11.11111111111111
1500,2008-06-02,11.11111111111111
1e3,2008-06-03,8.333333333333334
1100,2008-06-03,8.333333333333334
1200,2008-06-03,8.88888888888889
1300,2008-06-03,9.444444444444445
1400,2008-06-03,9.444444444444445
1500,2008-06-03,9.444444444444445
1e3,2008-06-04,2.7777777777777777
1100,2008-06-04,3.3333333333333335
1200,2008-06-04,3.3333333333333335
1300,2008-06-04,5
1400,2008-06-04,5
1500,2008-06-04,5.555555555555555
1e3,2008-06-05,10.555555555555555
1100,2008-06-05,11.11111111111111
1200,2008-06-05,11.666666666666666
1300,2008-06-05,11.666666666666666
1400,2008-06-05,11.11111111111111
1500,2008-06-05,11.666666666666666
1e3,2008-06-06,9.444444444444445
1100,2008-06-06,10
1200,2008-06-06,11.11111111111111
1300,2008-06-06,11.11111111111111
1400,2008-06-06,10.555555555555555
1500,2008-06-06,10.555555555555555
1e3,2008-06-07,3.888888888888889
1100,2008-06-07,5
1200,2008-06-07,5.555555555555555
1300,2008-06-07,7.777777777777778
1400,2008-06-07,9.444444444444445
1500,2008-06-07,11.11111111111111
1e3,2008-06-08,5.555555555555555
1100,2008-06-08,7.777777777777778
1200,2008-06-08,9.444444444444445
1300,2008-06-08,10.555555555555555
1400,2008-06-08,13.88888888888889
1500,2008-06-08,13.88888888888889
1e3,2008-06-09,15
1100,2008-06-09,16.11111111111111
1200,2008-06-09,16.666666666666668
1300,2008-06-09,16.666666666666668
1400,2008-06-09,17.22222222222222
1500,2008-06-09,16.666666666666668
1e3,2008-06-10,10.555555555555555
1100,2008-06-10,11.11111111111111
1200,2008-06-10,12.222222222222221
1300,2008-06-10,12.777777777777779
1400,2008-06-10,12.222222222222221
1500,2008-06-10,11.666666666666666
1e3,2008-06-11,6.111111111111111
1100,2008-06-11,6.666666666666667
1200,2008-06-11,7.777777777777778
1300,2008-06-11,10
1400,2008-06-11,12.777777777777779
1500,2008-06-11,13.333333333333334
1e3,2008-06-12,7.222222222222222
1100,2008-06-12,7.777777777777778
1200,2008-06-12,10
1300,2008-06-12,11.11111111111111
1400,2008-06-12,11.666666666666666
1500,2008-06-12,12.777777777777779
1e3,2008-06-13,14.444444444444445
1100,2008-06-13,14.444444444444445
1200,2008-06-13,15
1300,2008-06-13,16.11111111111111
1400,2008-06-13,16.666666666666668
1500,2008-06-13,17.77777777777778
1e3,2008-06-14,16.666666666666668
1100,2008-06-14,16.666666666666668
1200,2008-06-14,16.666666666666668
1300,2008-06-14,16.666666666666668
1400,2008-06-14,17.22222222222222
1500,2008-06-14,17.22222222222222
1e3,2008-06-15,16.11111111111111
1100,2008-06-15,16.11111111111111
1200,2008-06-15,16.666666666666668
1300,2008-06-15,17.77777777777778
1400,2008-06-15,17.22222222222222
1500,2008-06-15,17.77777777777778
1e3,2008-06-16,16.11111111111111
1100,2008-06-16,17.22222222222222
1200,2008-06-16,18.333333333333332
1300,2008-06-16,18.333333333333332
1400,2008-06-16,17.77777777777778
1500,2008-06-16,18.333333333333332
1e3,2008-06-17,15.555555555555555
1100,2008-06-17,16.11111111111111
1200,2008-06-17,16.666666666666668
1300,2008-06-17,17.22222222222222
1400,2008-06-17,16.666666666666668
1500,2008-06-17,16.666666666666668
1e3,2008-06-18,13.88888888888889
1100,2008-06-18,15
1200,2008-06-18,15
1300,2008-06-18,16.11111111111111
1400,2008-06-18,16.11111111111111
1500,2008-06-18,16.666666666666668
1e3,2008-06-19,13.88888888888889
1100,2008-06-19,15
1200,2008-06-19,16.11111111111111
1300,2008-06-19,17.22222222222222
1400,2008-06-19,17.22222222222222
1500,2008-06-19,17.22222222222222
1e3,2008-06-20,15
1100,2008-06-20,15.555555555555555
1200,2008-06-20,16.666666666666668
1300,2008-06-20,16.666666666666668
1400,2008-06-20,16.666666666666668
1500,2008-06-20,17.22222222222222
1e3,2008-06-21,16.11111111111111
1100,2008-06-21,16.666666666666668
1200,2008-06-21,16.666666666666668
1300,2008-06-21,16.666666666666668
1400,2008-06-21,17.77777777777778
1500,2008-06-21,17.77777777777778
1e3,2008-06-22,13.333333333333334
1100,2008-06-22,14.444444444444445
1200,2008-06-22,15
1300,2008-06-22,15.555555555555555
1400,2008-06-22,15.555555555555555
1500,2008-06-22,15
1e3,2008-06-23,16.11111111111111
1100,2008-06-23,16.11111111111111
1200,2008-06-23,16.666666666666668
1300,2008-06-23,17.22222222222222
1400,2008-06-23,17.22222222222222
1500,2008-06-23,16.666666666666668
1e3,2008-06-24,14.444444444444445
1100,2008-06-24,15.555555555555555
1200,2008-06-24,17.22222222222222
1300,2008-06-24,17.77777777777778
1400,2008-06-24,19.444444444444443
1500,2008-06-24,18.88888888888889
1e3,2008-06-25,15.555555555555555
1100,2008-06-25,16.11111111111111
1200,2008-06-25,18.88888888888889
1300,2008-06-25,18.88888888888889
1400,2008-06-25,18.333333333333332
1500,2008-06-25,18.88888888888889
1e3,2008-06-26,14.444444444444445
1100,2008-06-26,15
1200,2008-06-26,16.11111111111111
1300,2008-06-26,16.666666666666668
1400,2008-06-26,17.77777777777778
1500,2008-06-26,18.88888888888889
1e3,2008-06-27,13.333333333333334
1100,2008-06-27,14.444444444444445
1200,2008-06-27,16.11111111111111
1300,2008-06-27,16.666666666666668
1400,2008-06-27,17.77777777777778
1500,2008-06-27,18.333333333333332
1e3,2008-06-28,15
1100,2008-06-28,16.11111111111111
1200,2008-06-28,16.666666666666668
1300,2008-06-28,17.77777777777778
1400,2008-06-28,18.88888888888889
1500,2008-06-28,20.555555555555557
1e3,2008-06-29,16.666666666666668
1100,2008-06-29,18.333333333333332
1200,2008-06-29,17.77777777777778
1300,2008-06-29,18.333333333333332
1400,2008-06-29,18.88888888888889
1500,2008-06-29,19.444444444444443
1e3,2008-06-30,15.555555555555555
1100,2008-06-30,16.666666666666668
1200,2008-06-30,17.22222222222222
1300,2008-06-30,16.666666666666668
1400,2008-06-30,17.77777777777778
1500,2008-06-30,17.77777777777778
1e3,2008-07-01,14.444444444444445
1100,2008-07-01,15.555555555555555
1200,2008-07-01,16.11111111111111
1300,2008-07-01,17.77777777777778
1400,2008-07-01,19.444444444444443
1500,2008-07-01,19.444444444444443
1e3,2008-07-02,16.666666666666668
1100,2008-07-02,17.77777777777778
1200,2008-07-02,19.444444444444443
1300,2008-07-02,20.555555555555557
1400,2008-07-02,20.555555555555557
1500,2008-07-02,21.11111111111111
1e3,2008-07-03,20.555555555555557
1100,2008-07-03,20.555555555555557
1200,2008-07-03,21.666666666666668
1300,2008-07-03,20.555555555555557
1400,2008-07-03,21.666666666666668
1500,2008-07-03,21.11111111111111
1e3,2008-07-04,13.88888888888889
1100,2008-07-04,15.555555555555555
1200,2008-07-04,15.555555555555555
1300,2008-07-04,16.666666666666668
1400,2008-07-04,16.666666666666668
1500,2008-07-04,16.666666666666668
1e3,2008-07-05,16.666666666666668
1100,2008-07-05,17.77777777777778
1200,2008-07-05,18.88888888888889
1300,2008-07-05,18.88888888888889
1400,2008-07-05,20
1500,2008-07-05,20
1e3,2008-07-06,15
1100,2008-07-06,16.11111111111111
1200,2008-07-06,16.666666666666668
1300,2008-07-06,18.333333333333332
1400,2008-07-06,19.444444444444443
1500,2008-07-06,19.444444444444443
1e3,2008-07-07,18.333333333333332
1100,2008-07-07,18.333333333333332
1200,2008-07-07,20
1300,2008-07-07,20
1400,2008-07-07,21.11111111111111
1500,2008-07-07,21.666666666666668
1e3,2008-07-08,17.77777777777778
1100,2008-07-08,18.333333333333332
1200,2008-07-08,19.444444444444443
1300,2008-07-08,20.555555555555557
1400,2008-07-08,21.11111111111111
1500,2008-07-08,22.22222222222222
1e3,2008-07-09,18.88888888888889
1100,2008-07-09,21.11111111111111
1200,2008-07-09,21.666666666666668
1300,2008-07-09,20.555555555555557
1400,2008-07-09,21.11111111111111
1500,2008-07-09,22.22222222222222
1e3,2008-07-10,20
1100,2008-07-10,20.555555555555557
1200,2008-07-10,21.11111111111111
1300,2008-07-10,21.11111111111111
1400,2008-07-10,21.666666666666668
1500,2008-07-10,21.11111111111111
1e3,2008-07-11,16.666666666666668
1100,2008-07-11,17.77777777777778
1200,2008-07-11,18.333333333333332
1300,2008-07-11,19.444444444444443
1400,2008-07-11,20
1500,2008-07-11,20
1e3,2008-07-12,16.666666666666668
1100,2008-07-12,17.77777777777778
1200,2008-07-12,17.77777777777778
1300,2008-07-12,18.333333333333332
1400,2008-07-12,19.444444444444443
1500,2008-07-12,19.444444444444443
1e3,2008-07-13,15
1100,2008-07-13,16.666666666666668
1200,2008-07-13,16.666666666666668
1300,2008-07-13,17.77777777777778
1400,2008-07-13,18.333333333333332
1500,2008-07-13,15.555555555555555
1e3,2008-07-14,15.555555555555555
1100,2008-07-14,16.666666666666668
1200,2008-07-14,17.22222222222222
1300,2008-07-14,19.444444444444443
1400,2008-07-14,18.88888888888889
1500,2008-07-14,15
1e3,2008-07-15,16.11111111111111
1100,2008-07-15,17.77777777777778
1200,2008-07-15,18.333333333333332
1300,2008-07-15,18.88888888888889
1400,2008-07-15,18.88888888888889
1500,2008-07-15,19.444444444444443
1e3,2008-07-16,16.11111111111111
1100,2008-07-16,17.77777777777778
1200,2008-07-16,16.666666666666668
1300,2008-07-16,17.22222222222222
1400,2008-07-16,18.333333333333332
1500,2008-07-16,18.333333333333332
1e3,2008-07-17,16.11111111111111
1100,2008-07-17,16.666666666666668
1200,2008-07-17,17.22222222222222
1300,2008-07-17,17.77777777777778
1400,2008-07-17,17.77777777777778
1500,2008-07-17,18.333333333333332
1e3,2008-07-18,18.88888888888889
1100,2008-07-18,20
1200,2008-07-18,20
1300,2008-07-18,20.555555555555557
1400,2008-07-18,21.11111111111111
1500,2008-07-18,21.666666666666668
1e3,2008-07-19,18.88888888888889
1100,2008-07-19,20
1200,2008-07-19,21.11111111111111
1300,2008-07-19,21.666666666666668
1400,2008-07-19,21.666666666666668
1500,2008-07-19,21.666666666666668
1e3,2008-07-20,16.11111111111111
1100,2008-07-20,15
1200,2008-07-20,16.666666666666668
1300,2008-07-20,13.333333333333334
1400,2008-07-20,15.555555555555555
1500,2008-07-20,16.11111111111111
1e3,2008-07-21,13.88888888888889
1100,2008-07-21,15.555555555555555
1200,2008-07-21,15.555555555555555
1300,2008-07-21,16.11111111111111
1400,2008-07-21,19.444444444444443
1500,2008-07-21,18.88888888888889
1e3,2008-07-22,16.11111111111111
1100,2008-07-22,17.22222222222222
1200,2008-07-22,18.333333333333332
1300,2008-07-22,18.88888888888889
1400,2008-07-22,18.88888888888889
1500,2008-07-22,18.88888888888889
1e3,2008-07-23,17.22222222222222
1100,2008-07-23,17.77777777777778
1200,2008-07-23,20
1300,2008-07-23,20
1400,2008-07-23,21.11111111111111
1500,2008-07-23,21.11111111111111
1e3,2008-07-24,20
1100,2008-07-24,20.555555555555557
1200,2008-07-24,21.11111111111111
1300,2008-07-24,21.11111111111111
1400,2008-07-24,21.666666666666668
1500,2008-07-24,20.555555555555557
1e3,2008-07-25,19.444444444444443
1100,2008-07-25,21.11111111111111
1200,2008-07-25,20.555555555555557
1300,2008-07-25,22.22222222222222
1400,2008-07-25,22.22222222222222
1500,2008-07-25,22.22222222222222
1e3,2008-07-26,18.88888888888889
1100,2008-07-26,20
1200,2008-07-26,21.11111111111111
1300,2008-07-26,21.11111111111111
1400,2008-07-26,21.11111111111111
1500,2008-07-26,21.11111111111111
1e3,2008-07-27,17.77777777777778
1100,2008-07-27,20
